fax:+15325118559,+31084931340,+56408938498,+75542181352,+00250778464,+16931579882,+19538845277,+23205979877,+40075349080,+85433621973,+10856711196,+05406712117,+12995827348,+06724685503,+52686404150,+61262776698,+95533395298,+63228767874,+84152715377,+15979556388,+62461710662,+54149185211,+08035648670,+38320339193,+96039825385,+78436351084,+34755391161,+31571297271,+80107338761,+62205445419,+19464893517,+97369157275,+36044152055,+20335241580,+65473988131,+85030720960,+57115320817,+70313468459,+01321598807,+42659959415,+37781254860,+31761427387,+86603060188,+48823185256,+87640514756,+86126969184,+61417718001,+29002173204,+06191333131,+31483083506,+93983214018,+82966169321,+87101787080,+12697647172,+02460640611,+03823032440,+59727922705,+03718140939,+40017550898,+67162461936,+48281388192,+59246378976,+69942226951,+49981156960,+29292436320,+75125399526,+85985880906,+89766122474,+28777489420,+35989141046,+93066777731,+59332727142,+22861714495,+49643856391,+93381656429,+21694533957,+41310057674,+34332856389,+07974436992,+54931256073,+01722811000,+04245015660,+56961925566,+83807304758,+19165359210,+47796821420,+36653536454,+42641673888,+70364352898,+93218566427,+83551939229,+59408732284,+96681201310,+70496424125,+66658001273,+62735123721,+00414222729,+56408563101,+78865181915,+44098851066,+52123894348;
tel:+85625108168,+82416199680,+10367327196,+87148366153,+75684367051,+14904492991,+34415402887,+60011829285,+43073222163,+89770767402,+39342142596,+41171679184,+00082510636,+86440055172,+06953961461,+04290864910,+51632249419,+85188090835,+63982021389,+60755463601,+29151747180,+66623607720,+90939926435,+09789642437,+91429319205,+85777628273,+11206329177,+10207269321,+25507102925,+83761766178,+48621402962,+50825329378,+42271915928,+51124889139,+17138675407,+64011945371,+30971503362,+97220630341,+16171499572,+74681071371,+71336827805,+08194727262,+07864608227,+75805967495,+04392214213,+83653495078,+90779344446,+23730188330,+98661517886,+46462991348,+69714486130,+05246153554,+58364330291,+93333620303,+66244738399,+07824528800,+49628479120,+20520327702,+52159403270,+99777489789,+75338579077,+60312945451,+78092457132,+59264020283,+49159808569,+67486875090,+28423407294,+96696526955,+92144254897,+42794859286,+13349384623,+10519996277,+01216915480,+41672199472,+47084275853,+79999862883,+24659143187,+89373948095,+66719692773,+65387948226,+05752138155,+69988106621,+31451177082,+70430668412,+71015483913,+49897768147,+77246327434,+46963869672,+76331402391,+88967657058,+91905993374,+56818993886,+98033094148,+48998879529,+48883790922,+30505775671,+28703877401,+32160151090,+72190572869,+86443560116,+41496078410;
sms:+15592632350,+11323109598,+37001545195,+20393117064,+73213719044,+90280818447,+72392252966,+38600174829,+86476650973,+95267035775,+53157750306,+48653941507,+97087026407,+49061971433,+87773379026,+05754704473,+73794715379,+08711731492,+98296229095,+07966160632,+11285955610,+20215885156,+97905710868,+87622003906,+55548411194,+96060681175,+03212798467,+72859300336,+32084570329,+14275703574,+82837234810,+68309207289,+67761325224,+75976986561,+85148109368,+79993092188,+77105407842,+30695851252,+24203939967,+87236978948,+58058555512,+34042604372,+78802419617,+76898758327,+31258317889,+60690626991,+09330188714,+82278953511,+72691696277,+70803992683,+75991569007,+26514411638,+15393213461,+97837697496,+20960911760,+07883346057,+20964407030,+30536480185,+72562365299,+79214509901,+42781859716,+07946821042,+13103947795,+63188966911,+49847183039,+97684633387,+91064887461,+78642144798,+31245302029,+87994055440,+60913949088,+22075554863,+61732988538,+73495519831,+12028399627,+87888882742,+96560997233,+74986878358,+63399843946,+91538393177,+33491408334,+85327116099,+01147585176,+84295601598,+30736901571,+50018471035,+29832648440,+74890749025,+09071907091,+38986804282,+41691867406,+29602255627,+81115657204,+54682690011,+24280526940,+02555964079,+63186135937,+61708609977,+37941236886,+52229612455,+52544987655;
tel:+90422145664,+30023234007,+11684376666,+46687031001,+60577619685,+59598246544,+61367842647,+50535212820,+34473303568,+83733255472,+33352667513,+11569644504,+26225754151,+72429639101,+07597700705,+29588263189,+88312137583,+74222481563,+21188773037,+81954129597,+88145517327,+14606836184,+08891801377,+51957855759,+32046264289,+91651286390,+15162024995,+93387274550,+70142367511,+72448697768,+05792140095,+49876170694,+42305432813,+92832331041,+30823055796,+17997317526,+74470028012,+03513156195,+76337158996,+03604284764,+90627780579,+56124634114,+39605970659,+43881335573,+50300026883,+79259847051,+80151085101,+31871044355,+76070870635,+51040578948,+99394056502,+65845027203,+61693155551,+52033586247,+20672033152,+34387173845,+06652015847,+12477471589,+94537527508,+44704291431,+42391096582,+84322471007,+14920292866,+92487669995,+71014449745,+84587414309,+33988581637,+80470272981,+43074232679,+45239883622,+14712945871,+29111408706,+05904673954,+99074043856,+55065212504,+42889782079,+03029505371,+49345320284,+97152584832,+03380176463,+28170240480,+73434609604,+35701236470,+33406249132,+74766515090,+61435203911,+37372259492,+71128832911,+66360387402,+16912379207,+91693474249,+89168440829,+61251867589,+93697742460,+70553981667,+08224055804,+64931449589,+17514180029,+98143354511,+80439327948,+79224380051;
tel:+75099727972,+36742136432,+94472171729,+61692988485,+95031546541,+02359318017,+45762213181,+50518041750,+10053159116,+15572104595,+18637780695,+40526709039,+32589759851,+89936323679,+01101232034,+56094585486,+24541907754,+95635959932,+15699971893,+87125611796,+32811855974,+50573532409,+58866181686,+26134505133,+69806979149,+25407101793,+99522909692,+29515749902,+97733763971,+22064899693,+63308014699,+55483368990,+66069169561,+45325019845,+34213262427,+29165728072,+49800946870,+06755202751,+63379202787,+73995970528,+81515251171,+07660434614,+54665455101,+70893401745,+77271422149,+43628555434,+12024960112,+81865123780,+68410069354,+19609981752,+90995665642,+27512395942,+76639531963,+98102711842,+57502569585,+46247624628,+58726951518,+60398782580,+09238544446,+42820424652,+76689846718,+03200258845,+26796989972,+96281678190,+51160417787,+78170336298,+16926218799,+27900727886,+27521333622,+35537297681,+71969172943,+28337235547,+86297971843,+57950729221,+06824045349,+31287656280,+69377804377,+38852858268,+01944545427,+85118419098,+10173009058,+09240628351,+76790639695,+97779667862,+44243153478,+60655385695,+69076363820,+16508005108,+13050613115,+93115966712,+18407866784,+42368765614,+77216624835,+95843211790,+80901171661,+47363286842,+96371388455,+84353213307,+63810982113,+87680195610,+83845412196;
fax:+63370048510,+56424250185,+76616618419,+98785815845,+23579816854,+80287681509,+67827186579,+42630999324,+79338563943,+90046901632,+66598346924,+29862091517,+14554848421,+32687168818,+62663083169,+63377543027,+70473894354,+77609782193,+88073674633,+68886039451,+53586589964,+59208986179,+37215371715,+26409957127,+12697895491,+38608673841,+61899358397,+28971483170,+29783782690,+10696176246,+17570926903,+27478117955,+91631445183,+23188594261,+42436141292,+80437684232,+91210501567,+98267238715,+06542669499,+43446302607,+99838979717,+53576317635,+68611179635,+94291370401,+06318711571,+10681849354,+08734892161,+31025157346,+76952105627,+94161213700,+04439677954,+11570587665,+32855527374,+62578983836,+29146073756,+89254608212,+16681213800,+72212499549,+11315121395,+99173608329,+08941131560,+79498155820,+43263950176,+37704064890,+96103186940,+93038601734,+57310207345,+26586096182,+81057799029,+78951177246,+42168251358,+17101944827,+54932188634,+45495564916,+33440660621,+51208635042,+93126699623,+35715231080,+19256398520,+89583690383,+52613725360,+80532661419,+09722984789,+94397889521,+21370360028,+28688334239,+89909544425,+99034933816,+85746787290,+40933914994,+59834363242,+95954392191,+11426904008,+69450062576,+04102865932,+26992506494,+38087325175,+69528058966,+64763563153,+00222735791,+59742186193;
tel:+58259279958,+04737176449,+91492074088,+59014985027,+53943097278,+28167160668,+58938351510,+23691883747,+07034446936,+42932120365,+56118984605,+13448817283,+13915401311,+10103638933,+31078296372,+26606102168,+99367969065,+91433186339,+07540860049,+51039702508,+08687035822,+08866811584,+88462046470,+40937874591,+91896137314,+53899139634,+62648077594,+48857120547,+10161804161,+64644778632,+71181569766,+93286802010,+34758889756,+33730253621,+86370752950,+01367718392,+47152271591,+12874361661,+84070170494,+19639924054,+52386133205,+43602391858,+71864542600,+25981714643,+14067177953,+74100194760,+92244692571,+39752525158,+43346850689,+15916953964,+87609473887,+01344206606,+54010719348,+26377010322,+76532510028,+88478075371,+57276192202,+44466383467,+11056446222,+93209226188,+86678539672,+33091147769,+73497853255,+21757466684,+00896854823,+70475026903,+32365597897,+43343245284,+72324159216,+05911014133,+43321867736,+44048250191,+61672310400,+77599813848,+78219653497,+35534684561,+09372402983,+59640806907,+98731516097,+70821297438,+84850777499,+02974823635,+60197705805,+99390636704,+66648597207,+81909431794,+66700405643,+66463365094,+23858555063,+35139102032,+21123630173,+06983801844,+72661982852,+12601763405,+05450497385,+13440889604,+36620051957,+81415885147,+51601854111,+90387455002,+04709143690;
tel:+11128273075,+16665379590,+74940286891,+89418658553,+41865596175,+92087357687,+11603489256,+47666166910,+40741511613,+68886285300,+94862319542,+11184469158,+96483677153,+95513663519,+14943388364,+17990881950,+94569974889,+42720264274,+38325216916,+34655167790,+61132391692,+18338424542,+24732151282,+99182269127,+54674580536,+47724299496,+02009470617,+58069051307,+34025266286,+71848600470,+12821311382,+94656062914,+28012967010,+57509818575,+55060744969,+85028033843,+00538746412,+97402605794,+83546466340,+50236000502,+99052966967,+80423270253,+36533337453,+14429805115,+62859637351,+77019338027,+23478275502,+01595317022,+87173841839,+67083619413,+14194534836,+88821913328,+87287021391,+21858447880,+18116559119,+96754080994,+14924074784,+06320717675,+71775644817,+96488307439,+21979658398,+71821132889,+71977284755,+97042322956,+71690346715,+96423102079,+46130760144,+04360003502,+37439941919,+76052740689,+80074203353,+20307583691,+53826225154,+36261036730,+97813433740,+46660991984,+40043925374,+01130440477,+43661064159,+68737718191,+68773676942,+80457608660,+60258465878,+80633695928,+11753843609,+54898284653,+40716120339,+28639986526,+47201114431,+36744272034,+02609676482,+09955615606,+53555912478,+56763506293,+81420795094,+70438823513,+58797978355,+45446694182,+42901168367,+38317506763,+00111217703;
sms:+66268348652,+54980097599,+89617402853,+76614299004,+25048201130,+54938783668,+66664092808,+60075206407,+12493872444,+79198026441,+64903904961,+35473986980,+82963301342,+34052261720,+97873101226,+05747569520,+97750514803,+64412576211,+56569741305,+89764704181,+84747617721,+59149488678,+81475403830,+03636237572,+91302470000,+85095929471,+40987158524,+73196587122,+60791914808,+56050003648,+78645755011,+70266770599,+50463795198,+25647160031,+89579505562,+86841593563,+31445788908,+43934230427,+13244236942,+11773026318,+82787915738,+35780568311,+86856810698,+38692429319,+24158935132,+17193996652,+73788445586,+38321165379,+04995662109,+07329327394,+71131073356,+58817469905,+06358916847,+61381645286,+11940179841,+41895157522,+57440800885,+92538430462,+50375614450,+77242093733,+74461710654,+13202808224,+59891651736,+54404762994,+61423170827,+80084302251,+67652084733,+31341055146,+45828435050,+38537585734,+38268998933,+84794328699,+19040554623,+90633612618,+26135262958,+93437649775,+88373302075,+26339103469,+93281689404,+81082270206,+75318897734,+06773779295,+63438138479,+50036006660,+15796829142,+03272576153,+67362168775,+70363953106,+38465134755,+29442439996,+51141706732,+97444211331,+55902891532,+66420538848,+81329855513,+61822022718,+30420687569,+41402892054,+61156568371,+15776017529,+22357752797;
tel:+74661021958,+43579998548,+43780275820,+05473639551,+39572196386,+48973472420,+79444052871,+66128102962,+15469801752,+55054032129,+01875657990,+01387870491,+36099278024,+87469293269,+41792814282,+75772235443,+42561235158,+02331047190,+31533033098,+15495019740,+26601111683,+25176641063,+14173248993,+23832485574,+83785280738,+35125815554,+39343303073,+75380127496,+48039349139,+40862006993,+60192560924,+52601501909,+21382001911,+83221241816,+71869847417,+74780083132,+32149010914,+17152619618,+41636948730,+27993526552,+26246963846,+62245140612,+01200286821,+82789546657,+05358817061,+40731705200,+69466815688,+65510603526,+17836069003,+83651898390,+84426517420,+59238114088,+10230402850,+54390419625,+00508386838,+25790522335,+69748849197,+86797740498,+57096955739,+26879853420,+11951059115,+02008580371,+40793880099,+67130341636,+35153811781,+56488214654,+08372091472,+50122940293,+11115312215,+23529905502,+60354786641,+42564405829,+50524902807,+34772763821,+76804865303,+15642355904,+24251814453,+70036978469,+29903779257,+47371339722,+97582527904,+44703327204,+37793705592,+89880210247,+49916441666,+47630825682,+75307350917,+66212141093,+28692069492,+66083026634,+43207147569,+13088712744,+36890875335,+17624400471,+30265446169,+51805440412,+15882957730,+95580486816,+80673906557,+00683989211,+77654478047;
fax:+34907849646,+04490756786,+41298319534,+56851603270,+34895658009,+30271503975,+26445261427,+46941298922,+60469459914,+40315069053,+03748290385,+90132829855,+76249162528,+88330873169,+47331372038,+60303480349,+46431960526,+94364694415,+46115853385,+46384470730,+74781233692,+70023469653,+46384733972,+88005339069,+84741537569,+64787033443,+72870937522,+42571389098,+89702192984,+28482211009,+99005972810,+93432813297,+92210542206,+19406214542,+92763902859,+61680561445,+72578841194,+45892993317,+26494778516,+87295376777,+71038907368,+67662118004,+45885211901,+21248784166,+10541611757,+14201495221,+98949389471,+41759316491,+18447847415,+60188793918,+60934267014,+68483504052,+09831592294,+63228257457,+87901193611,+42988772618,+48333283473,+39836624076,+26723973706,+91746176839,+12797062108,+99259908831,+23235690808,+38384412421,+33861040150,+86205704194,+08433646649,+37786552086,+80194277542,+53772914401,+35164291561,+63060280130,+40546775378,+12416684707,+60193169839,+39054117715,+24310062946,+51810881406,+94288037358,+64859490733,+87492266158,+36184252195,+00777828596,+64051445116,+56030202136,+86852028793,+48738999126,+23223830692,+83282952842,+68088311156,+52029293376,+99953048317,+77128549273,+59898762170,+60943672130,+39712490230,+82985191100,+19808293328,+11195417359,+49329732833,+45661541665;
fax:+33310753048,+17965309460,+77064768407,+05896829895,+95728956171,+30125604378,+16414254469,+68177893982,+62361022957,+73642098571,+12366279205,+83626672741,+89317538762,+76056965834,+27878091726,+10895288386,+97837773518,+97010273032,+49901862984,+63128462217,+61780919247,+25602895362,+38171879335,+15375649531,+51790622187,+82755334663,+77444915559,+84273697921,+82968989712,+38812739084,+90359557327,+10811603356,+77988578036,+75440535199,+22939450129,+77141399946,+08253051738,+40414107678,+85264455045,+03898978517,+07852243659,+24707174470,+45043982394,+27852263736,+12782250139,+67240602338,+63276821397,+06471485544,+20382661178,+21504622038,+35845029930,+48770766081,+84315108493,+03761711154,+02319451549,+17113226982,+32848813804,+04700192270,+01656960188,+31695864890,+56926561892,+62421678870,+90401773613,+66676076072,+78066461676,+33414721034,+96262797405,+68088313820,+13563596869,+96413163896,+74968379727,+43115226443,+83841823400,+86304907398,+41229863795,+69146917801,+13469741006,+31064865091,+94647634167,+97930066184,+68310326930,+48925289158,+09304780159,+76016533268,+25089652717,+96216117813,+65285419460,+04225883352,+95747719346,+13271048739,+13154250719,+20264107203,+06384885211,+43502918212,+78534920083,+56000896666,+47603830122,+81857341098,+30475682666,+23351245596,+36970752608;
fax:+37648395711,+02836547127,+49554411919,+47675716242,+38851942573,+47900472826,+07805040139,+75779233894,+24473110145,+37156938520,+74056863237,+58166243115,+53205767674,+47198084472,+36484346691,+38466910447,+85963518658,+46637123350,+66621824711,+47753104719,+40152129983,+75579998900,+14857646430,+93896038785,+16827495030,+84806000164,+91022600603,+17025669787,+71539359719,+35625592918,+49965609148,+04137328658,+48771178251,+62662052559,+92921997379,+30496297674,+17679543465,+26673950422,+78594927974,+01066187871,+22943218796,+10038072569,+50586903404,+42200524087,+17706145403,+52317998278,+36410136866,+95097797294,+04659998373,+79092030380,+51203669074,+47824539216,+02011209013,+83815493509,+04169179944,+08157026703,+82703507761,+84298695266,+89433006947,+75655026040,+86891856694,+83077472795,+34984294062,+90056905282,+22233046629,+61684853311,+78573705797,+72266134684,+80964718162,+26069248062,+21323903844,+12076065517,+25596441383,+01980360703,+56643626615,+80087723212,+91723942414,+85301403642,+31884479547,+50346824720,+39613388765,+99851336759,+04977305427,+19187839942,+62811757742,+85150397781,+37405419979,+97970759652,+81246592747,+11038934099,+67041243827,+77188533904,+40467592448,+52731573178,+84336659191,+71903836306,+35731406249,+46990423984,+22555436333,+75025009600,+60655314974;
tel:+37701948204,+44474891165,+92004914114,+39753377818,+87653372994,+07382016572,+10092356662,+27516723318,+30524227180,+27754519461,+04340439766,+99595049410,+28440520108,+03317096743,+90154360002,+69837500588,+22251163371,+76361556452,+65498552502,+78812322509,+59991359276,+63184999467,+16788522481,+63222821771,+04341984165,+47403964031,+26429322667,+31916986359,+27804111134,+80838207058,+04930927532,+85468019935,+75416048775,+73357640504,+46323860823,+40847663418,+27019597917,+84043665115,+43672885015,+06086614044,+93692660227,+05254214425,+32330874547,+56881066727,+58873974086,+95904785770,+06214259524,+37648389102,+93227252771,+49891679185,+04930455969,+61743543915,+40910918237,+01098435290,+96069343058,+17693762298,+84697600366,+15412606950,+42942575739,+16471370816,+70656894688,+33920646426,+30331426728,+12849736626,+82886216953,+54089574538,+52196158654,+97694115609,+57990103524,+51417048488,+68617553273,+02228820148,+97240672251,+82615042295,+50231053500,+45964894298,+39911569911,+25634432450,+65300819508,+57565076424,+84781056786,+49052444473,+58860439273,+23419092621,+95089743230,+71566329415,+97351851440,+88470428194,+35045550993,+35655931940,+51194578406,+13665376117,+57132793488,+02080766335,+54438599539,+58883008348,+64134348913,+56250845299,+03450415800,+50103503899,+37648545385;
fax:+42850927307,+74564120735,+68094852831,+08599794049,+15417651411,+64335027083,+02533230174,+40096046880,+45371840880,+41570073385,+76553339611,+29934636443,+62572832355,+99999148435,+84125944043,+64733960201,+49655744776,+95646306566,+47676168232,+46811919376,+03863528489,+86241315840,+23346284458,+37983937253,+22664775677,+95882284224,+87657531179,+56391246940,+37111555851,+79448885680,+93520107484,+31457762180,+29116306415,+57863828873,+52638203818,+69406155199,+07293079934,+62852990587,+59360227592,+21963094837,+41109201716,+60637952359,+48743908207,+54313789564,+31177572162,+85674224268,+34922666567,+78153240852,+54524991500,+55328043275,+95748946870,+72764817453,+24536448064,+10349865003,+23817801416,+47643643215,+26664352872,+13193660904,+83844877732,+21161353727,+28180592220,+28495820366,+67122563487,+07927834270,+02396223661,+80558113238,+91607114478,+20235976102,+70704400279,+65851146203,+95821160141,+36942322479,+73311086574,+37052662839,+91807083283,+25655719679,+93692191773,+35350959143,+44777678317,+42031730941,+16538774966,+19917007311,+58600937955,+49959320269,+81427886763,+20490966483,+96062351045,+70634658674,+27181111611,+20757486837,+99767215480,+98164599961,+00701999399,+30465488578,+91263185252,+59747275258,+38579538210,+36624138371,+32635698741,+31234103162,+93501239089;
sms:+35770875424,+82128416504,+79307535669,+41693797144,+26728154419,+45866284231,+72887263647,+88225069150,+04851836310,+92834514001,+54079022691,+44184432367,+51374586464,+09436014575,+80380011047,+76921584150,+93095873817,+11163200915,+43962601852,+95279036722,+29254143339,+83955933824,+88627507844,+26452771731,+48767563489,+78952195921,+18339298293,+41254190091,+55484150848,+69926740307,+26383813806,+52395485880,+26819846744,+35804803184,+08915420870,+60383637289,+25806024122,+88914861956,+84289745352,+16745021043,+86643330764,+31124348933,+09823202606,+92274414480,+13348217201,+79261627904,+72477966346,+22571858491,+88026137234,+54295304217,+46882989518,+78423432687,+91191200737,+26442031056,+51616177756,+85130540149,+09527082947,+08302012285,+84912965957,+20858798594,+12003933803,+07122722876,+45565057431,+46620801259,+97785650997,+75983694691,+81295158361,+17858393070,+50808987861,+64049881580,+91653528844,+09399322725,+61754539608,+21833087926,+00196367114,+88626919370,+13794101820,+60973574748,+40414016910,+33854842077,+99259218959,+22185869213,+27141037548,+15434645626,+92249936215,+38602874394,+65627305700,+82839844517,+86554659492,+15833327573,+26922783289,+59221399042,+02524417626,+81420494412,+03337599244,+07994396356,+07958903282,+77351081330,+58079396270,+95375874725,+01197111914;
fax:+53787870624,+81246390813,+55476164531,+94698739177,+59040166678,+41522680173,+08356722204,+70386752658,+15405924264,+51266369295,+55759067173,+42428648293,+13993601869,+51549783333,+56131494558,+57110929606,+34721770442,+23309639701,+93751592076,+48881065091,+20596685095,+96755577526,+70887008644,+87993924202,+11107162179,+44336543463,+44701293307,+26963895087,+80269509896,+62869931656,+17623263591,+56329905340,+36715307592,+36800012519,+10196964144,+03119120185,+37588254455,+45570785191,+87005306618,+61765041692,+95154339569,+30888784657,+17144176071,+30337347632,+94094925196,+20883433120,+30698426779,+13653997688,+26844867675,+87250898694,+98370309348,+63550610245,+49889704725,+25654755266,+04340993123,+15728278655,+93914976990,+62552639122,+71155441556,+57252341298,+10332665044,+67431855355,+42301199722,+55117363363,+19236169381,+04952979946,+33771706174,+50811422186,+55795512387,+45264299561,+21286090587,+94088560489,+10141809800,+30763817656,+81187314520,+44610667274,+72032621156,+34207537374,+19886548585,+75467174934,+45118689541,+47534937523,+73720121100,+53693591161,+82157232098,+19950497066,+62925691916,+66832801630,+04317874995,+44930503973,+10616557188,+03807082548,+00118551904,+96785654215,+30403735240,+98571079730,+47275287595,+22032533796,+45877346238,+02887938756,+04222863252;
tel:+24819662588,+58691180281,+94858690661,+16595746974,+30597047619,+84819129648,+30553676565,+47932005714,+68132287295,+51882585649,+22803737583,+96728486009,+88947631549,+37140768700,+33681532056,+46493402112,+51942419305,+57825207000,+16748150389,+23704307627,+64389212641,+56883674920,+74234005169,+40013952397,+09092659961,+29140104933,+45124180246,+81747064656,+15095430284,+90698766780,+11824523065,+99185525515,+94310816120,+90179320087,+20013353729,+86522966541,+10788286952,+73464513338,+64386762924,+38360079535,+01905316399,+72729712178,+02488293194,+55878315920,+82523381837,+08800233859,+78363747906,+22327998940,+43344614050,+70299857708,+43055277354,+82055846039,+87364768513,+91926935941,+66916318121,+77341243440,+38223164879,+70576674005,+87988716794,+12479352762,+95876789858,+89334731461,+65358282958,+88350659361,+82624686575,+90791712507,+00377663956,+49420464011,+62081814989,+83390751650,+91144882869,+46926711200,+85765810045,+96524988558,+90996093454,+49254898197,+32975530763,+50531517975,+53345940372,+11539330134,+74598125521,+24244216502,+45105654135,+78840210479,+71407279071,+87223160441,+18509047280,+52463231842,+14998443153,+31088814879,+85035782782,+21269063632,+26824168723,+66122163967,+92636930626,+14086359600,+79043172153,+54756347625,+25597954014,+18815423873,+16044271114;
tel:+24159080892,+07857578026,+73305649971,+88389071895,+97407066116,+80712488348,+75313918986,+37969338012,+81887893648,+86842051768,+10044840249,+49517726713,+21507911007,+93094931852,+18649286889,+36441790062,+89850804521,+90032512842,+18803668010,+98989689683,+26694963163,+72935788249,+91102105064,+81794144920,+48094258387,+40876160333,+48330684368,+97262527947,+34776824357,+62712229739,+82288016681,+20686627598,+00850646337,+37939487817,+50583966659,+78905763921,+75603561020,+78554984929,+35836286928,+78262063334,+49321107066,+63944968146,+29107454121,+26980961941,+61739091936,+31960385910,+90860565136,+85089607050,+07611796940,+18416688258,+12971263120,+86555069717,+88044738824,+68193901400,+34494199300,+18178920255,+62704625358,+24806794571,+98599108542,+93761038604,+92476069521,+63920796887,+80486533704,+47344937837,+23040291325,+90326516393,+59019116981,+82602557560,+76372859428,+81296083015,+82681750460,+29017244318,+15630909737,+81057836584,+08820483734,+45591940417,+77045829932,+82536977589,+29611133343,+14275297102,+28655119795,+79219501685,+09152602385,+15384964481,+71897952343,+70911117478,+38808381523,+06597194485,+84286132755,+01362236480,+21965818818,+77407818617,+80312874901,+76137522302,+69216059121,+12779741706,+58184179200,+04739669662,+41630669677,+76562833227,+06370988580;
tel:+09636315413,+05385122672,+29159048798,+23428879929,+56561040113,+23971250931,+90268288723,+50303741832,+68140263583,+81941133769,+23831300316,+77967911142,+64103141733,+74414456405,+50519823481,+83137735118,+39789231572,+21809512916,+24270146701,+93201049520,+81002174319,+09125510784,+05637306767,+11393522870,+77182462829,+62240505491,+03270901414,+88163380903,+11245122200,+65198802352,+87419338803,+27291040666,+57480711194,+74968545763,+83634798383,+16075570906,+57132238761,+49664032687,+84645718911,+24877003693,+30718098856,+91318033248,+41564342737,+17242254927,+50098946013,+86578655778,+20281681895,+34310977951,+55007487323,+12183537097,+86061248399,+38683664243,+99747866542,+68511961502,+00379624238,+74715973911,+10952687976,+81866093348,+02046147420,+31515072163,+02026321469,+07435168043,+79877667170,+29141631043,+13214775125,+68518189008,+96763286968,+67261792208,+94571019872,+57597196926,+77079349939,+44253554037,+87028074365,+08980396134,+24044265591,+22570471364,+76170064221,+92297291900,+50485823534,+32936425629,+76000338064,+42678947374,+68514111276,+65228863331,+17859445175,+37861777648,+51022712945,+58278934166,+52038320980,+22516347941,+97761077621,+02292984042,+98272769553,+02977566508,+78014252891,+25516620602,+73451802516,+79864329565,+25438369876,+35721445622,+39072609908;
fax:+81568208764,+93087615011,+95723051986,+35478172647,+83544124624,+35526931338,+61901238777,+28762093296,+07237435756,+02700530117,+48773364503,+88064866276,+76662099132,+62894290781,+69063279280,+30386982021,+91645214845,+73707788666,+19868046419,+26940689117,+74455210052,+73482961736,+17017015321,+42170653057,+18036193982,+02345034177,+77124832939,+42613558320,+03806503635,+43182522154,+21721484014,+20057315833,+21101829024,+43394370395,+60339859291,+93411270253,+06543079823,+07678347619,+85410613436,+27173652049,+87175035239,+86145809239,+62726137146,+69260416855,+89682038490,+12304624727,+35589685750,+70953126086,+54967906695,+57361992364,+73177974075,+79294682947,+25490073237,+20467927928,+92269528341,+67656897499,+01073590685,+07320929234,+36302016336,+21456000696,+82537117705,+65432456479,+96183879496,+22617414972,+80451493983,+06331502206,+87916298812,+64314297127,+75304797728,+78083278315,+78468238708,+80112905374,+82927562684,+82937683632,+96796190612,+09649700703,+41077955955,+53712470490,+16299922099,+47128616513,+10051158043,+44893055562,+05474598327,+25566116299,+43066216149,+73363670987,+89495568284,+76208918345,+17391602580,+75225244161,+20840796985,+65282896649,+73713939601,+86356271898,+91639885722,+95044785336,+79048944948,+20003479714,+10818785825,+36828579995,+66593721280;
sms:+57602627710,+86336730147,+37779245532,+33174652622,+31542669711,+68707382602,+29477277840,+26077985193,+90862219799,+09434919459,+44718856209,+46458306670,+11362225018,+19317045643,+12786589611,+74965291455,+53042472624,+18926038181,+28177427348,+72706854677,+75157437826,+62788363729,+85998416550,+97200955053,+20556512319,+02017626018,+47985452054,+88916858650,+48150351393,+93203217133,+47232112645,+18671009410,+16274639905,+72557742427,+41560175310,+37659906443,+29412496401,+16331270929,+02987365441,+25519149113,+45564747464,+78045044654,+58368475575,+76033303643,+45580310635,+02477919396,+30373243263,+60161270015,+62223593994,+73061098642,+61932128439,+44834541909,+68007482120,+74579453514,+04708308221,+96863633074,+44075483672,+75506656780,+17626553113,+83034690259,+07132363372,+41652721430,+55403075371,+36490208490,+42203293884,+82276454361,+99312770147,+95926605408,+28819381578,+85836216153,+04504787262,+45752529880,+56821664846,+27800166142,+79007887872,+83447835474,+17161172168,+15667382489,+13445385779,+79248805697,+07220413297,+77029627993,+38262998058,+91654343343,+86285237030,+05101327791,+84662007102,+10053774224,+68865365507,+79697984851,+06076766940,+68681955630,+42450319091,+58125683622,+77226268541,+50943482845,+55497782364,+50525963838,+45697125385,+80116078707,+64808408560;
